datetime,portfolio_value,cash,return
2023-04-24 09:30:00-04:00,50000.0,50000.0,
2023-04-25 09:30:00-04:00,50000.0,50000.0,0.0
2023-04-26 09:30:00-04:00,50000.0,50000.0,0.0
2023-04-27 09:30:00-04:00,50000.0,50000.0,0.0
2023-04-28 09:30:00-04:00,50000.0,50000.0,0.0
2023-04-29 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-01 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-02 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-03 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-04 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-05 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-06 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-08 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-09 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-10 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-11 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-12 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-13 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-15 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-16 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-17 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-18 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-19 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-20 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-22 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-23 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-24 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-25 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-26 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-27 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-30 09:30:00-04:00,50000.0,50000.0,0.0
2023-05-31 09:30:00-04:00,50000.0,50000.0,0.0
2023-06-01 09:30:00-04:00,50000.0,50000.0,0.0
2023-06-02 09:30:00-04:00,50000.0,50000.0,0.0
2023-06-03 09:30:00-04:00,50000.0,50000.0,0.0
2023-06-05 09:30:00-04:00,50000.0,50000.0,0.0
2023-06-06 09:30:00-04:00,50000.0,50000.0,0.0
2023-06-07 09:30:00-04:00,50207.08871459961,79.60842895507812,0.004141774291992251
2023-06-08 09:30:00-04:00,49994.147857666016,79.60842895507812,-0.004241250834997601
2023-06-09 09:30:00-04:00,50384.92742919922,79.60842895507812,0.007816506296812076
2023-06-10 09:30:00-04:00,50384.92742919922,79.60842895507812,0.0
2023-06-12 09:30:00-04:00,50497.25,79.60842895507812,0.0022292891253761216
2023-06-13 09:30:00-04:00,51012.04928588867,79.60842895507812,0.010194600416630006
2023-06-14 09:30:00-04:00,51209.7795715332,79.60842895507812,0.003876148643556343
2023-06-15 09:30:00-04:00,51130.216857910156,79.60842895507812,-0.001553662489640395
2023-06-16 09:30:00-04:00,51912.94714355469,79.60842895507812,0.015308565731683155
2023-06-17 09:30:00-04:00,51912.94714355469,79.60842895507812,0.0
2023-06-20 09:30:00-04:00,51452.905857177735,271.2544289550781,-0.00886178326776177
2023-06-21 09:30:00-04:00,51301.974857421876,271.2544289550781,-0.00293338145322275
2023-06-22 09:30:00-04:00,51043.405857177735,271.2544289550781,-0.005040137362406716
2023-06-23 09:30:00-04:00,50924.063572021485,271.2544289550781,-0.002338054899592268
