datetime,portfolio_value,cash,return
2023-04-20 09:30:00-04:00,100000.0,100000.0,
2023-04-21 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-22 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-24 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-25 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-26 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-27 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-28 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-29 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-01 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-02 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-03 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-04 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-05 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-06 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-08 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-09 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-10 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-11 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-12 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-13 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-15 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-16 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-17 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-18 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-19 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-20 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-22 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-23 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-24 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-25 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-26 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-27 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-30 09:30:00-04:00,100000.0,100000.0,0.0
2023-05-31 09:30:00-04:00,100000.0,100000.0,0.0
2023-06-01 09:30:00-04:00,100000.0,100000.0,0.0
2023-06-02 09:30:00-04:00,100000.0,100000.0,0.0
2023-06-03 09:30:00-04:00,100000.0,100000.0,0.0
2023-06-05 09:30:00-04:00,100000.0,100000.0,0.0
2023-06-06 09:30:00-04:00,100000.0,100000.0,0.0
2023-06-07 09:30:00-04:00,100414.17742919922,159.21685791015625,0.004141774291992251
2023-06-08 09:30:00-04:00,99988.29571533203,159.21685791015625,-0.004241250834997601
2023-06-09 09:30:00-04:00,100769.85485839844,159.21685791015625,0.007816506296812076
2023-06-10 09:30:00-04:00,100769.85485839844,159.21685791015625,0.0
2023-06-12 09:30:00-04:00,100994.5,159.21685791015625,0.0022292891253761216
2023-06-13 09:30:00-04:00,102024.09857177734,159.21685791015625,0.010194600416630006
2023-06-14 09:30:00-04:00,102419.5591430664,159.21685791015625,0.003876148643556343
2023-06-15 09:30:00-04:00,102260.43371582031,159.21685791015625,-0.001553662489640395
2023-06-16 09:30:00-04:00,103825.89428710938,159.21685791015625,0.015308565731683155
2023-06-17 09:30:00-04:00,103825.89428710938,159.21685791015625,0.0
2023-06-20 09:30:00-04:00,102905.81171435547,542.5088579101562,-0.00886178326776177
2023-06-21 09:30:00-04:00,102603.94971484375,542.5088579101562,-0.00293338145322275
2023-06-22 09:30:00-04:00,102086.81171435547,542.5088579101562,-0.005040137362406716
2023-06-23 09:30:00-04:00,101848.12714404297,542.5088579101562,-0.002338054899592268
2023-06-24 09:30:00-04:00,101848.12714404297,542.5088579101562,0.0
2023-06-26 09:30:00-04:00,101775.58771533203,542.5088579101562,-0.0007122313462705199
2023-06-27 09:30:00-04:00,101712.41028613281,542.5088579101562,-0.0006207522905780083
2023-06-28 09:30:00-04:00,102344.20600146485,542.5088579101562,0.0062115892599015066
2023-06-29 09:30:00-04:00,102557.14685839844,542.5088579101562,0.002080634217149102
2023-06-30 09:30:00-04:00,102551.66684741211,102993.10684985352,-5.343373089239378e-05
2023-07-01 09:30:00-04:00,102551.66684741211,102993.10684985352,0.0
2023-07-03 09:30:00-04:00,102550.18683642578,102993.10684985352,-1.4431856953933675e-05
2023-07-04 09:30:00-04:00,102550.18683642578,102993.10684985352,0.0
2023-07-05 09:30:00-04:00,102551.19684619141,102993.10684985352,9.84893150146604e-06
2023-07-06 09:30:00-04:00,102553.68683642578,102993.10684985352,2.428046001368145e-05
2023-07-07 09:30:00-04:00,102554.4768449707,102993.10684985352,7.703365615618907e-06
2023-07-08 09:30:00-04:00,102554.4768449707,102993.10684985352,0.0
2023-07-10 09:30:00-04:00,102554.92685717774,102993.10684985352,4.388030838686774e-06
2023-07-11 09:30:00-04:00,102552.65683764649,102993.10684985352,-2.2134670666917877e-05
2023-07-12 09:30:00-04:00,102546.71683520508,102993.10684985352,-5.7921487600309796e-05
2023-07-13 09:30:00-04:00,102545.20685595703,102993.10684985352,-1.4724793680809256e-05
2023-07-14 09:30:00-04:00,102542.62683886719,102993.10684985352,-2.5159801895657807e-05
2023-07-15 09:30:00-04:00,102542.62683886719,102993.10684985352,0.0
2023-07-17 09:30:00-04:00,102543.9768449707,102993.10684985352,1.3165316172791819e-05
2023-07-18 09:30:00-04:00,102542.60684985352,102993.10684985352,-1.336007398322625e-05
2023-07-19 09:30:00-04:00,102538.09684008789,102993.10684985352,-4.398181306453086e-05
2023-07-20 09:30:00-04:00,102538.93683642578,102993.10684985352,8.192041434096353e-06
2023-07-21 09:30:00-04:00,102539.14685839844,102993.10684985352,2.0482167959468e-06
2023-07-22 09:30:00-04:00,102539.14685839844,102993.10684985352,0.0
2023-07-24 09:30:00-04:00,102539.73685473633,102993.10684985352,5.753864313895463e-06
2023-07-25 09:30:00-04:00,102539.18683642578,102993.10684985352,-5.363952818804307e-06
2023-07-26 09:30:00-04:00,102538.63684863281,102993.10684985352,-5.36368397230369e-06
2023-07-27 09:30:00-04:00,102534.08686083985,102993.10684985352,-4.437339848473165e-05
2023-07-28 09:30:00-04:00,102537.2268449707,102993.10684985352,3.06238074283538e-05
2023-07-29 09:30:00-04:00,102537.2268449707,102993.10684985352,0.0
2023-07-31 09:30:00-04:00,102535.69684619141,102993.10684985352,-1.4921398075351533e-05
2023-08-01 09:30:00-04:00,102536.83686083985,102993.10684985352,1.1118222077888262e-05
2023-08-02 09:30:00-04:00,103219.3543779297,205653.8543779297,0.006656315310527461
2023-08-03 09:30:00-04:00,104396.81244677736,205653.8543779297,0.011407338051510063
2023-08-04 09:30:00-04:00,103791.1341020508,205653.8543779297,-0.00580169384994722
2023-08-05 09:30:00-04:00,103791.1341020508,205653.8543779297,0.0
2023-08-07 09:30:00-04:00,104245.39630908205,205653.8543779297,0.00437669566828891
2023-08-08 09:30:00-04:00,104387.77741259767,205653.8543779297,0.0013658262959974632
2023-08-09 09:30:00-04:00,104173.07465380861,205653.8543779297,-0.0020567806318975146
2023-08-10 09:30:00-04:00,104362.91382617189,205653.8543779297,0.001822343950144134
2023-08-11 09:30:00-04:00,105316.6341020508,205653.8543779297,0.009138497967462245
2023-08-12 09:30:00-04:00,105316.6341020508,411211.96494311525,0.0
2023-08-14 09:30:00-04:00,104813.65653247072,411211.96494311525,-0.004775860659320896
2023-08-15 09:30:00-04:00,103731.94251269533,411211.96494311525,-0.010320353812294347
2023-08-16 09:30:00-04:00,106357.03083056642,411211.96494311525,0.02530646061650499
2023-08-17 09:30:00-04:00,107252.72241992189,411211.96494311525,0.00842155504305464
2023-08-18 09:30:00-04:00,112620.03830737306,411211.96494311525,0.05004363307848503
2023-08-19 09:30:00-04:00,112620.03830737306,411211.96494311525,0.0
2023-08-21 09:30:00-04:00,109740.02335375978,411211.96494311525,-0.025572846510253155
2023-08-22 09:30:00-04:00,103830.37540454103,822071.4034807129,-0.05385134583185125
2023-08-23 09:30:00-04:00,106972.4034807129,822071.4034807129,0.030261164557384923
2023-08-24 09:30:00-04:00,98116.07950610353,822071.4034807129,-0.08279073561440697
2023-08-25 09:30:00-04:00,107900.37540454103,822071.4034807129,0.0997216353088064
2023-08-26 09:30:00-04:00,107900.37540454103,822071.4034807129,0.0
